username,rating,comment
revalinaepa,5,"Desain:bgus
Ukuran:pas sesuai ekspektasi
Warna:ungu smngt bgus

Bgus...maaf blom terpasang Krn Bru dateng"
lilmizabigail,1,"Ini mah panci mainan.. 😅 baru ditaruh kompor ga ada semenit sudah gosong dong (lihat video) trus yg panci meleleh lah itu kupingnya padahal airnya aja belum mendidih (lihat foto) dah lah, sy anggap sy beli wadah, bukan alat masak 😅
Oya, sothil2nya jg becanda banget dehh.. plastik mainan benerr sumpee.. sama mainan masak2an anak sy aja bagusan mainan itu kualitasnya LOL"
_misyu,5,"Desain:imut dan  menarik
Ukuran:pas dan sesuai
Warna:ungu yg menarik dan sesuai gambar

Bagus  dan imut🥰
Sesuai dengan gambar
Makasih ya 🙏"
stenilausbuga,5,"Desain:imut
Ukuran:coba agak besar
Warna:warna bgus

Aq belum pakai tahan nggak masak pakai konfor sumbu"
f*****7,5,"Desain:menarik
Ukuran:pas
Warna:sesuai dgn gambar

Pengiriman cepat,pekingan rapi ,
Sesuai dgn gambar,worit dgn harga segitu 
Terimakasih seler"
f*****f,5,"Warna pancinya cantik😍saya suka, semoga awet dan teflonnya anti lengket..terima kasih seller🙏"
elsinov24,5,"Desain:menarik
Ukuran:sesuai
Warna:sesuai ekspetasi

Pengirimannya cepat banget. Produknya gak pernah gagal"
yuliarizka,5,Alhamdulillah paketan nya sudah sampai dengan selamat terimakasih seller sudah amanah 🤗
w*****0,1,"Seperti mainan anak2
Zonk banget
Sparula patah
Telinga panci copot.
Penjual tidak tanggung jawab
ZONKKKKKKKKK BANGETTTT"
muhammadkhoiron573,5,"Desain:menarik
Ukuran:pas
Warna:hijau

Barang datang dgn selamat tdk ada cacat sama sekali. Barang bagus sesuai ekspektasi."
jfe88b0m3b,5,"Desain:cantik
Ukuran:pas
Warna:pepel

Barang sesuai lah sama harga...bagus kok saya suka🥰"
ikaikaa436,5,Alhamdulillah terimakasih kk bagus barang nya sesuai dengan difoto dapat diskon murah 🤲🏽 semoga berkah dan larris manis kk🤲
N/A,5,"Desain:bagus
Ukuran:sesuai ekspetasi
Warna:sangat bagus dan cerah

alhamdulillah pesanan saya sudah sampai dan kakak saya suka. ini beneran bagus, thank u min"
lia6go,4,"Desain:ok
Ukuran:pas
Warna:hijau

Pesanan dah sampai ,makasih nya sesuai hrga,, respon penjual baik"
ffow6u8et9,5,"Desain:menarik
Ukuran:pas
Warna:pink

Alhamdulillah SDH smpe sesuai psenan terima kasih seller"
nimangkay423,5,"Desain:lucu dan menarik
Ukuran:pas bangat
Warna:sesuaii bangat

Sesuai harga 
Bangus bangat ???"
ritayulianti290790,5,"Desain:elegan
Ukuran:pas
Warna:cantik

Bagus ternyata.. sesuai ekpektasi bangeett.. lumayan lah buat nambah² koleksi peralatan dapur.. 🥰"
miftahulr244,5,"Desain:bagus
Ukuran:pas
Warna:sesuai dengan yang dipesan

Barangnya bagus cocok untuk ibu ibu yang suka masak, warna cerah dan elegan"
hpixzcd1ty,5,"Desain:bagus dan rapih
Ukuran:pas sesuai
Warna:warnanya bagus

Semoga selalu amanah dan barangnya cepat habis🤲"
kennydeslianti,5,"Desain:sangat menarik
Ukuran:sesuai
Warna:bagus

Barang bgus lngkap sesuai deskripsi cm kurang baut ajj buat kanan kiri 1 panci toko ramah kurir jg amanah"
vinadante,5,"Desain:unik
Ukuran:kecil
Warna:hitam

Barang udah saya terima dallam keadaan baik, makasih banyak seller 👍🫰"
tututk71,5,"Desain:menarik bagus
Ukuran:pas sesuai pesanan
Warna:bagus sesuai yg ditawarkan

Barang kualitas sesuai harga dan pengiriman cepat"
y*****n,5,"Desain:sangat keren
Ukuran:pas dan sesuai
Warna:warna gelap ya .warna hijau atau biru lebih cantik tapi mantaplah pokoknya"
elena_alin1204,5,"Kualitas:lumayan
Performa:bagus
Tampilan:menarik

Bagus si harga seratus ribuan udah dapet banyak lumayan buat gonta ganti prabotan"
santikadewi862,5,"Desain:keren dan moderen
Ukuran:pas sesuai exsepetasi
Warna:ungu

bagus bbttt sukaa ga ngecewain barang aman"
f*****a,5,"Desain:oke
Ukuran:pas
Warna:hitam

Paket sudah diterima dengan baik dan sesuai pesanan, terimakasih banyak atas kirimannya 🙏👍😊"
faishalfaishal938,4,Barang bagus cuman buatnya kurang jadi gak bisa di pake
o0gznfnthj,5,"Desain:bagus
Ukuran:pas dan sesuai harga
Warna:kesukaan saya

Bagus dipake menggoreng TDK lengket..lengkap smua SM.bautnya JD kuat ganggangnya"
asrafmaula,1,barangnya udh d Terima dgn lengkap tp kecewa pas d cb kuping panci dua duany meleleh ga tahan panas
meidiana446,4,"Kualitas:kualitas lumayan
Tampilan:bagus

terimakasih barangnya sudah datang, untuk barang lumayan lah ya.. sesuai dgn harga"
zaharalin,5,"Desain:cantik
Ukuran:kecil
Warna:ungu

Sebenar y baik bagus.. tp tutup y pecah"
evi2lestari,5,"Desain:menarik
Ukuran:sesuai
Warna:bagus

Alhamdulillah sesuai  Bagus warna sesuai..mksh seller responnya baik Nex time order..."
s*****a,5,"Desain:cntik
Ukuran:pas
Warna:iy

paket SDH di trmh dgn baik  wrna sesuai dgn yg di pesan realpick bgt pokok ny mantap .mantul"
rinaarina789,4,"Desain:baik
Ukuran:sedang
Warna:menarik

Bagus aku suka ya lumayan lh dengan harga segitu cukup memuaskan bahannya GK tebal dan GK tipis2 banget jua"
z61t7np1nk,5,"Desain:menarik
Ukuran:pas
Warna:ungu

Pengemasan bagus cuman kardusnya penyok karena ketindihan kayanya.. tapi kondisi barang oke, mulus. Warnanya juga cakep.. pokonya recommended sesuai dengan harga"
ibudesinatalia,5,Realpick sesuai gambar kumplit pengiriman cepat dan kurirnya ramah terimakasih semoga awet
aisyahhh38,4,"Desain:elegan dengan minimalis
Ukuran:pas sedikit tidak ekspetasi, intinya bisa digunakan sesuai kebutuhan
Warna:menarik dan cantik warna favorit ku"
arzafarahmah,4,"Desain:imut dan menarik perhatian
Ukuran:pas sesuai ekspetasi
Warna:pink sesuai gambar

Realpict cocok buat masak,drg tutup kaca"
mesiasia,5,"Desain:sangat bagus dan menarik
Ukuran:pas dan sesuai foto
Warna:warna cerah

Sangat bagus dan sangat berguna"
fira_bunda_lika,5,"Desain:bagus
Ukuran:sesuai harga
Warna:warna sih bagus

Mudahan bagus ..baru buka blom dicoba buat masak semoga tidak ngelupas"
18820rajop,5,"Desain:Baik
Ukuran:sesuai
Warna:bagus sesuai

Cookware set sesuai ukuran,warna dan tidak da yang kurang"
aply6mvu3j,5,"Desain:menarik
Ukuran:pas
Warna:pas sesuai yg saya suka

Barang bagus sampai dengan selamat dan tidak ada lecet saya suka terima kasih"
selvinavivi972,4,"Desain:keren
Ukuran:sesuai
Warna:warna produk sesuai dgn ekspektasi

Panci setnya warnanya cantik sesuai degn yg di gambar dan sesuai  pesanan"
yzx13etv7j,1,"Desain:gak sesuai dengan ekspektasi.mengecewakan..bahan nya aja gk tahu apakah aman dan tahan untuk dimasak.
Warna:kardus nya aja nggak sama dengan digambar... gak sesuai dengan deskripsi.. gak amanah.."
rinibaee290,4,"Tampilan:pink
Kualitas:ok, sempurna

Perfek 
Pesenannya udah mendarat
Puas dengan gambar 
Warna pink"
yhoj58ims3,4,"Performa:pas
Tampilan:rapi
Kualitas:oke

Alhamdulillah barang bagus sesuai pesanan
Warna ungu cantik"
mushoffa3,4,"Alhamdulillah barang dah nyampe tp sayang yg panci kecil kupingnya copot 1.tp gak papa pake kuping 1 aja karena gak bisa di pasang lagi,☺️"
mahdalena404,5,"Desain:bentuk yang menawan
Ukuran:pas dan sesuai
Warna:warna produk sesuai

Kualitas bagus"
n*****8,5,"Desain:cantik
Ukuran:pas
Warna:sesuai gambar

Pengiriman baik,kurir ramah, reseller welcome dan amanah"
jeannymbauchute,5,"Desain:bagus
Ukuran:pas

Bagus banget dengan harga segini.... 
Harus di rakit sendiri pegangan dan tutupan nya"
n*****a,5,"Pengemasannya rapi, pengirimannya cepat dan barangnya aman sampai tujuan serta sesuai dengan yang dipesan."
e6qag08e0w,5,"Tampilan:bagus
Kualitas:standar bagus
Performa:baik

Mantap aman pake dus dan boblle wrep"
sitiamiraamira250,5,"Tampilan:menarik,,, sesuai dengan yg difoto
Kualitas:Bagus
Performa:oke

Barang sampai dengan rapi ,, sesuai dengan yg dipesan."
rismitaufiqi,5,Alhamdulillah pesanan sampai keren banget dapat harga mumer kualitas bagus banget pokoknya seneng deh
anggunwidya0108,4,Bagusss warna nya cantik belum dicoba semoga bner sihh awet yah barangnya 1 hari nyampe mksihh saller
sundiyahari,5,"Desain:sangat menarik
Ukuran:pas
Warna:pink

Makasih kk paket saya dh terima dan makasih barangnya gak bikin kecewa🥰🥰"
masrah_nastion,3,"Desain:keren
Ukuran:tdk sesuai ekspektasi
Warna:cantik

Saya fikir pancinya besar ternyata kecil, tutupnya satu pecah"
maghfiroh8899,4,"Alhamdulillah mendarat dengan selamat bagus dan lucu sekali cuma bahannya ko tipis banget hehehehehe 
Ya memang murce sekali 
Semoga awet ya 👍👍"
hartiniupi,5,"Kualitas:cukup baik tapi ada sebagian barang yg penyok rusak dan ada barang tidak sesuai warna
Performa:baik
Tampilan:baik

barang bagus sesuai harga cuman ada yang tidak sesuai warna dan ada juga yang agak rusak tapi masih bisa di pergunakan, all mantaplah"
deviherawatiherawati222,4,"Desain:bagus
Warna:sesuai pesanan

Barang sesuai yg di pesan wort in lah dengan harga segitu"
mammichici,5,"Desain:cantik
Ukuran:banyak ukuran , dari kecil sampai yg gede
Warna:hijau cerah

Jadi nambah semangat untuk masak 😁🤭"
upik_maryati,5,"Desain:sangat lucu dan menarik
Ukuran:pas dan sesuai
Warna:sangat imut

Sangat puas sama barangnya"
699zx039cf,4,"Desain:menarik
Ukuran:sesuai ekspektasi
Warna:cantik sesuai pesanan

Pengiriman sangat cepat,barang ok sesuai pesanan terima kasih seller"
lutfia_ardan,5,"Performa:baik
Kualitas:sangat baik
Tampilan:bagus dan gak ada ynk lecet

Barang nya bagus semua, dan owner  nya pun baik banget"
febiana_22,5,"Kualitas:oke
Performa:bagus
Tampilan:menarik

Bagus banget, tapi kek nya cuma untuk masak makanan yg ringan ringan aj kalau diliat dari tampilan nya. Untuk packingan ny aj yg harus lebih pagi, karna pas nyampek penyok panci nya"
ln18qbh630,5,"Desain:tampilan bagus warna cantik
Ukuran:pas dan sesuai
Warna:sangat bagus dan sesuai gambar"
azriel_401,5,"Desain:motif lucu dan menarik
Ukuran:pas dan sesuai ekspetasi
Warna:ungu yang sangat elegan"
nanaerian607,5,"Desain:keren
Ukuran:pas
Warna:menarik

Masyaallah cepat banget sampai ..barangnya baguuus...tapi agak kecil dari perkiraan"
afrilialia21,5,"Desain:bagus
Ukuran:sesuai
Warna:hijau

Paket diterima dengan aman 👍 barang ke2 yang di pesan best deh 👍"
a*****a,5,"Desain:menarik dan sesuai
Ukuran:pas
Warna:bagus sesuai gambar

Pengiriman cepat harga murah"
pupita85,5,"Desain:menarik
Ukuran:pas
Warna:hijau

Penjual amanah,barang datang sesuai pesanan dan hagra murce,makasih shopee"
aru5t_h7aq,5,"Desain:bagus
Ukuran:pas
Warna:biru menarik

Agak tipis sih, kata nya sih anti lengket tapi gatau juga ya soalnya belum coba. Worth it lah sesuai harga juga 👍"
fisabbil,4,"Tampilan:oke
Performa:oke
Kualitas:bolehlah sesuai dengan harga

Bautnya kurang panjang jadi ada yg ngak bisa dipasang"
04l2w3kyus,5,"Desain:bagus
Ukuran:lumayan
Warna:sesuai

Real banget. Sangat puas aku suka
Gk nyesel belanja disini"
dewiirma002,4,"Pesenan sesuai , warna nya juga oke tapi dgn harga segitu gak usah berekspektasi tinggi aja dan semoga awet"
dedi90_gayo,5,"Desain:mewah
Ukuran:sedang
Warna:ungu

Cantik bagus puaassss 😍😍😍
Sesuai harga.."
reffendy.1964,5,"Performa:keren
Kualitas:belum di tes
Tampilan:gagah

Barang sudah sampai tampilan dan performa keren"
dewievirdhayantie,1,"Barang bagus,  Tapi aku kecewa Banget Karena yg 1panci Dan teflonnya gak dibawain gagang... 
Udah chat admin pun Minta gagangnya dikirim,  Hasilnya gak dikirim padahal aku order untuk yg kedua kalinya,  Maksudku sih biar gagangnya diselipin keorderan yg kedua Tapi tetep gk dibawain gagangnya... 
Intinyaa aku sangat KECEWA.... 
karena Seller kurang Teliti.... 
Kecewa....  KECEWA DAN SANGATTTT KECEWA 🙏"
airaneva,4,"Desain:baguus
Ukuran:pas dn sesuai ekspektasi
Warna:bgus

brangnya bgus aq kira pancinya tebel tp ternyata agak tipis seh...tp gha pp..mksiih kk"
nurainihadi1205,4,"Desain:Taplon
Ukuran:4 ukuran
Warna:pink

Barang sudah saya terima dan taplonnya tipis"
h*****g,5,"Kualitas:bagus
Performa:bagus
Tampilan:bagus

Trima kasih byk barang saya sudah sampai."
irmanurhasanah839,5,"Kualitas:Alhamdulillah bagus
Tampilan:bagus
Performa:baik sesuai pesanan

Alhamdulillah sesuai pesanan ,kirain agak gedean tp sesuai hargalah .. terimakasih"
b*****_,5,"Desain:menarik
Ukuran:kecil
Warna:hitam

Sesuai dgn deskripsi.
Lengkap.

Kurirny jg ramah."
k*****_,5,"Desain:sangat menarik dan menggemaskan
Ukuran:pas dan sesuai
Warna:pink cantik wrnanya

Bahannya tebal saya sangat puas🥰"
evi_lestari09,5,"Desain:imut
Ukuran:pas sesuai
Warna:menarik

Bener2cantik imut2 gimana gitu. Rasanya sayang kalau mau untuk masak 😁 terimakasih kak"
istiqomahfaqih,5,"Kualitas:bagus
Performa:bagus
Tampilan:kurang

Bagus     keren    mantap oke good job mantul banget"
e*****l,5,"Desain:bagus dan menarik
Ukuran:pas
Warna:pink,sesuai dengan pesanan

Memang bagus,pertama kali beli langsung puas"
rismanyandha,5,"Kualitas:baik
Performa:bagus
Tampilan:menarik

Alhamdulillah paket nya sudah dtng pancinya tebal"
enarianabundanyazianfatih,5,"Tampilan:sangat bagus
Kualitas:top banget
Performa:barang bagus, warna cantik. mendarat tanpa ada kendala."
2xwzf7y5sc,4,"Desain:motif yang menarik dan bagus
Ukuran:pas dan sesuai ekspektasi
Warna:warna produk sesuai dengan ekspektasi"
sukma_marlin,5,"Tampilan:ok dan menarik
Kualitas:bagus
Performa:bagus

Bagus TDK ngecewain bahan y juga tebal dan warna juga sesuai cuma pengiriman.y aja yg lama"
linda1731,5,"Pengiriman cepat, produk sesuai, packing aman.. bagus dan keren.. semoga beneran anti lengket.."
15d529slfn,5,"Desain:menarik saya suka banget
Ukuran:pas dan sesuai ekspektasi
Warna:sesuai ekspektasi dan menarik"
01januari1993yesimuryanti,4,"Desain:menarik sesuai ekspektasi
Ukuran:pas
Warna:pink sesuai dengan expetasi

Alhamdulillah barang dtg dgn selamat tanpa lecet.
Mksh Shopee"
a*****l,5,"Desain:oke
Ukuran:macam-macam
Warna:hijau

bahan bagus warna nya oke banget cocok pengiriman pun cepat, semoga juga awet ya"
meifahrin,4,"Desain:bagus
Ukuran:pas
Warna:sesuai

Panci setnya bagus, warna ungu real pict. Isi lengkap 13 pcs, smg awet,  mksh shopee"
kenzie012122,5,Untuk barang sesuai dengan harga namanya juga murah pasti kwalitas nya sesuai dengan harga untuk lengket gk nya blm tau karena blm dicoba pakenya
niaraniansyahfirmansyah,5,"Tampilan:hijau
Kualitas:baguss

Rekomend ya realpic cakep hijau nya jdi mau co LG yg lain nya amanah toko nya"
pita026,5,"Desain:bagus memuaskan
Ukuran:pas dan sesuai
Warna:sesuai yang ak inginkan

Bagus barang nya ..cma ad penyok dkit tpi gpp ...ak suka ngus😊"
a*****5,5,"Desain:Lucu Warna Ungu
Ukuran:Sesuai
Warna:Menarik

Lumayan pas promo flashsale kapan lagi punya perlengkapan yg bagus dan murah"
k*****h,2,"Barang sudah di terima , tapi tutup kaca nya pecah 1 gpp lah mungkin kurir selama pengiriman tidak hati2 bawanya , sebelumnya sudah saya batalkan orderan karna gak sesuai kata mba nya di live ini kualitas standar tidak bisa buat masak sehari2 , saya mau ganti order yg kwalitas nya bisa buat masak tp kata seler tidak bisa batalkan ya sudah lah lumayan aja buat nyimpan lauk , sayur an dll"
rynakharisma,5,"Desain:bagus
Ukuran:sedang
Warna:ungu

Bagus bgt barangnya, dan dpt hrg murah lagi next order lagi"
12_08_02,5,"Kualitas:bagus
Performa:gampang meleleh
Tampilan:menarik

Udah seneng barang Dateng malah ga sesuai pemesanan, mesen warna biru, yang Dateng warna ijo😌"
a*****7,5,"Desain:imut
Ukuran:pas
Warna:sesuai gambar

Terimakasih pesanan suda sampai anaku suka sekali, langsung di buat masak."
leni.purnama,5,"Desain:sangat estetik
Ukuran:pas dan sesuai ekspektasi
Warna:sangat bagus

Cantik ya pink 🥰"
febrihidayati,5,"Desain:cantik
Ukuran:kecil tp cukuplah u keluarga kecil macam saya
Warna:hitam

Cantik , imut 🥰"
pwdhtx65g2,5,"Desain:oke
Ukuran:pas
Warna:ungu

Produk oke banget wortid sekali wajib CO ya kalian pencita ungu"
d*****0,5,"Desain:Ok
Ukuran:pas
Warna:hitam

Set peralatan masak yang cukup praktis dan bergunA. Kualitas baik dan di packing juga dengan baik."
mistrialfa,1,"Barang tidak sesuai gambar kayak sudah dipakai Kumal ternyata plastik murahan, nyesal saya beli jualan yg btl MB biar berkah"
eniluheni,5,"Performa:bagus
Kualitas:bagus anti lengket
Tampilan:lucu dan bagus banget sesuai sama di fto"
yuti.ajeng,5,"Desain:bagus
Ukuran:pas
Warna:cakep

Paketnya lengkap harga murah, semoga aman ya bahanya"
hafidzah_ku26,4,"Desain:bagus lucu
Ukuran:standar
Warna:pink putih

Smoga aman dibuat masaknya, awet dan bermanfaat"
iqzscdmhki,5,"Performa:bagus
Kualitas:bagus
Tampilan:bagus

Amanah nyampe nya lebih awal pokoknya super duper bagus pokoknya 👍🤭 amanah selalu kak"
a*****4,5,"Desain:menarik
Ukuran:pas dan sesuai
Warna:sangat bagus ,warna kalem

Pengiriman cepat,barang sesuai dengan expektasi ,semoga awet"
s*****a,5,"Desain:good
Ukuran:cukup lah
Warna:green white

Bagus sih buat harga segitu worth it lah"
e*****i,5,"Desain:suka
Ukuran:pas
Warna:hijau sesuai

Pengiriman sangat cepat aman dibublewarpt tebel banget semoga awet"
riaredy,4,"Desain:estetik
Ukuran:sesuai dengan gambar
Warna:ungu

Alhamdulillah paket nya sudah sampai dengan selamat pengiriman barang cepat semoga awet dan tahan lama terimakasih sellerrrrrr"
febyadam283,5,"Desain:Terlihat keren dan modern
Ukuran:Pas dan sesuai eksoetasi
Warna:Menarik dan ceria"
attien14,4,"Tampilan:hijau
Performa:bagus
Kualitas:bagus

Alhamdulilah paketan sdah diterima, barangnya baguslah dengan hrga segitu, semoga awet, terimakasih seller..."
dikincery,4,"Desain:bagus
Ukuran:sesuai untuk pajangan

Langsung meleleh..gk co²k ntuk masak buat pajangan aja..."
chychy1,4,"Desain:Baik
Ukuran:Pas
Warna:Hitam

Belum dicoba, semoga awet dan tidak cepat rusak.. Saya kasih bintang empat dulu.."
norasitinjak,5,"Desain:pas
Ukuran:sesuai
Warna:pas

Bagus hanya saja kirain bahan nya dari alumunium tapi besi"
o*****o,5,"Desain:cantik
Ukuran:pas
Warna:sesuai pesanan

Keren .bagus murah. Barang tebal dan murah"
cbiiobpth9,5,"Kualitas:lumayan, sesuai harga
Performa:bhan sedikit ringan, semoga aj awet
Tampilan:cantik"
a*****6,5,"Desain:menarik
Ukuran:pas
Warna:ungu

Fast respon tapi sayang tutup pecah 1 seperti di foto itu dan baut ada 2 yg gak kencang untuk dipasang di panci nya.
Untuk sutil masaknya bahan plastik saya rasa rentan mleyot ya kalo kena panas tapi blm di coba buat masak sich.
Modelnya sich cantik warna ungu"
0__injlkjo,5,"Desain:maa syaa Allah cantik
Ukuran:pas sesuai dgn kebutuhan
Warna:cerah dan fresh

Sesuai dengan model dan warna kesukaan terimakasih.."
54ann4zir4,4,"Desain:sangat menarik
Ukuran:ukuran standar
Warna:pinkk  nya ssuau dg pilihan

Sesuailah dg harganya"
azkayulia520,5,"Desain:ok
Ukuran:pas
Warna:ungu

Alhmdulillh brng dah sampe...brng nya oke lucu warnanya..."
rintikrintik623,5,"Kualitas:bagus si
Tampilan:besar
Performa:tapi ga sesuai sama yg di gambar,di kira dapat 4pcs eh ternyata cuma dapat 1 pesan yg mana datang nya yg mana"
rita700558,4,"Performa:bagus
Kualitas:sesuai hargalah
Tampilan:mewah

Cantik banget, gk nyesal beli disini"
qo99s_h5ft,5,"Tampilan:bagus
Kualitas:bagus
Performa:baik

Barang nya bagus wrna sesuai, semoga awet dan ga lengket yah👍👍👍"
farunda22,5,"Desain:bagus
Ukuran:pas
Warna:sesuai pesanan

Bagus murah  pengiriman aman gk ada yg lecet"
dantyyuniar,5,"Desain:menarik
Ukuran:pas dan sesuai
Warna:pink

Lucu sih ini, cuma sendok"" nya pada plastik😁 ga aku coba ya soalnya buat kado hihi"
ufairasofian,4,"Warna:hijau

Pekingan aman buble warp x  tebal. Isi  x  jga   gk ad yg lecet smua lengkap. Mksh seller😊"
husnanurazizah705,5,"Desain:elegean gaya minimalis
Ukuran:pas sesuai ekspetasi
Warna:menarik sekali

bagus bngt sesuai gambar dan harga👍🏻"
irmawaty500,5,"Desain:ok
Ukuran:ok
Warna:ok

Tapi ad yg peyot. 
Pas mau di tutup tdk bisa di tutup secara rata, karna peyot.. Tapi gak apa2.."
vitridhi,4,"Desain:bagus
Ukuran:pas
Warna:cantik

Pancinya bagus sh, cuma packing ny kurang aman..dh thu ada bahan kaca tapi plastik bubble wrap nya tipis jadinya ada yg pecah, di chat ke cs katanya mau kasih solusi tpudah hampir seminggu gda respon trs juga gx bisa dpakai masak, krn pegangannya cepat meleleh"
kamiludinomi,5,"Kualitas:bagus
Tampilan:bagus

Makasih pancinya cantik gemes liat warnanya pokoknya mantulll tokonya amanah pengemasan rapih makasih kak"
tutikh4,5,"Desain:panci set
Warna:biru
Ukuran:16, 18, 22 cm

Mksh seller, shopee n kurir, brng dtng sesuai pesanan."
hrud0veisg,5,"Desain:bagus
Ukuran:pas dan sesuai
Warna:hijau sesuai dengan pesanan

Barang nya bagus mantappp"
ythahzjk,5,"Desain:oke
Ukuran:mungil
Warna:hitam

Okelah cuma musti pasang sendiri. Kirain udah terpasang. Okelah."
riaafflakh,5,"Desain:cantik tetapi mohon di perhatikan dalam mengirim barang di periksa lagi baut nya karena sya dikirim baut yg kecil jadi hrs pake akal biar terpasang gagangnya ..
Ukuran:standar
Warna:sesuai dengan pesanan"
mamadafarel,5,"Desain:cantik
Ukuran:pas
Warna:sesuai

Sesuai dengan harganya. Mudah""an bagus dan tidak berkarat"
siscafeatkynara,4,"Desain:bagus, ketebalan nya lumayan, ga tebal dan ga tipis juga. semoga awet dipakainya
Ukuran:standar
Warna:ungu"
yudisyudis609,4,"Kualitas:ok
Tampilan:ok
Performa:ok

Harga bersahabat sesuai dng barangnya karna barangnya trnyata lunik2 alias kecil utk harga segitu ya sesuailah utk kualitas blm dicoba ya"
ayugaming934,4,"Desain:minimalis
Ukuran:pas
Warna:sesuai gambar

bagiku real bnget sih,
bagiku tdk mngecewakan,,kualitas barang seauai dgn harga"
pn3im5ggxc,5,"Performa:sesuai kya di gambar ,
Kualitas:ok shi tpi blm di coba lengket atau tidak
Tampilan:bagus lucu"
8vmx517ypf,5,"Desain:sederhana namun elegan
Ukuran:pas dan sesuai
Warna:pink

Bagus cantik bangettt mkshh reseller 😍"
sallimsallim287,5,"Desain:imut
Ukuran:mini
Warna:sesuai selera

Alhamdulillah tidak ada yg kurang sedikit pun
Mantap👍"
muaezly,5,"Desain:menarik
Ukuran:pas buat keluarga kecil
Warna:sesuai ekspektasi

recommended buat kmu yg hobi masak ,jadi lebih lengkap"
sophiewibi,5,"Tampilan:baik
Performa:baik
Kualitas:standar

Terimakasih seller 💜.. ternyata imut2 pancinya . Lucu.."
9d5oct75pb,5,"Desain:bagus
Ukuran:ukuran pas
Warna:lumayan hrgx murah,, sptulax krg tebal tpi ngk apa2"
oqfdbw5hp8,5,"Desain:bagus
Ukuran:ungu
Warna:menarik

Bagus,barang mendarat dengan selmat.makasih...."
dewiar18,4,"Kualitas:kurang bagus
Performa:lumayan
Tampilan:ok

Tampilan sesuai gambar tapi sayang bahsn tipis bgt diluar dugaan, khawatir ngelupas klo dibuat masak"
indrymisa_11,5,"Performa:bagus
Tampilan:bagus
Kualitas:bagus

Barang aman dan bagus,, ada sedikit penyok di sudut,, tapi Aman.. kecil dan lucu 🥰🥰 thanks"
evajawaa1969,5,"Desain:keren
Ukuran:lumayan besar
Warna:cantiikk

Bagus, kokok, penampilan cantik warna bagus"
swandayanimartutik,5,"Kualitas:bagus
Tampilan:cantik
Performa:puassss deh

Sangat bagus, oke banget. Semiga awet"
elvikhairanihasibuan223,5,"Desain:cantik
Ukuran:kecil dan bisalah untuk masak sederhana
Warna:💚 hijau

Pesanan nya sudah sampai saya sangat suka
Tapi gak tu cara masang nya gmna"
asiahtemboro,5,"Desain:bagus, dan cantik
Ukuran:mini² imut
Warna:pink

Kualitas bagus dan sesuai harga"
z*****s,5,"Desain:bagus
Ukuran:okela
Warna:pink

bagus, gada yg licet atau rusak. packingnya juga aman, sesuailah"
afifa_viorenza73,5,"Panci nya udah datang dengan selamat, pancinya gak ada yang lecet dan juga pancinya bagus banget suka dehhhhhhh"
hesti_mpet,5,"Desain:gak ada motif atau desain
Ukuran:mungil,dan sedang
Warna:ungu

Seperti panci pada umumnya dan ini panci biasa ya bukan panci teflon, semuanya panci biasa
Spatula,centong dll tidak bisa buat masak cuma untuk sayur matang aja guys"
s*****e,5,"Desain:menarik
Ukuran:lumayan
Warna:bagus

Alhamdulillah pesanan sudah sampai, toko amanah, kurir nya ramah"
trisiya16,5,"Desain:menarik
Ukuran:sesuai
Warna:sesuai gambar

sesuai harga lumayan 
terimakasih untuk toko nya"
yohanseph,4,"Desain:menarik
Ukuran:pas untuk anak kost
Warna:hijau

Kualitas sesuai harga. Yang kecil hanya digunakan sebagai wadah saos asam.manis saja bisa terkelupas. Yang lebih besar di pakai sebagai wadah penyimpanan nasi sisa masih aman hanya pinggirannya yang terkelupas sedikit . Kesesuaian tutup dengan wadah oke"
s*****a,5,"Tampilan:bagus
Kualitas:sesuai harga
Performa:bagus

Bagus sesuai harga sip pengiriman lumayan cepet sesuai lah ya"
d_3lk0l0va,5,"Tampilan:bagus dngn hrga segitu,dpt pnci set se cntik ini, seneng se x. trima kasih kk pesannya sd smpai, 🥰
Kualitas:ok"
evienoniiayu16,4,"Tampilan:bagus
Performa:bagus
Kualitas:bagus

Semoga awet dan tdk lengket. Makasih kak sesuai saat live. Warnaya bagus"
a*****d,3,"Sumpah ini bad banget sutilnya. Kek mainan berbi kalo kata temenku teh. Mana dipake buat kado, ancur kek gini. Pengirimannya kurang safety tau. Kalo dalem masih ada ruang tuh di sumpel apa gt kek biar barang gak hancur krk gini. Huuh kezal."
ulfatulrohmah997,5,"Desain:keren dan moderen
Ukuran:pas sesuai ekspetasi
Warna:menarik dan lucu

Bagus, oke laah"
ayuvinath,3,"Hmm... Yaaahh sesuai harga sih, 89rban dpt 13pcs, maaaaf bgt,
tuk spatula nya ky dr plastik, jd ga bs kena panas. tuk makanan matang? Hmm kynya buat mainan anakku aj.
tuk panci n fry pan nya tipis bgt, n akan cepet gosong, dibilang nyesel apa boleh buat, udh terlanjur jg, ikut jari tercepat n rebutan, ga worth it"
kartikapurwitasari,5,"Desain:ok
Ukuran:sedeng
Warna:menarik

Lumayan lah sesuai harganya mudah mudahan ga cpet ngelotok ya anti lengketnya"
pbjlyi_nsx,5,"Tampilan:ok
Kualitas:baik

Alhamdulillah paket sudah sampai. Perdana pakai produk ini. Semoga awet."
